district,price,surface,rooms_num,floor_no,building_floors_num,construction_status,market,build_year,transit_dur_m
5,825000.0,45.0,2.0,10.0,18.0,2,1,2004.0,35.68333333333333
5,940000.0,63.5,3.0,6.0,10.0,2,1,1975.0,32.96666666666667
13,699000.0,30.0,1.0,4.0,7.0,2,1,2017.0,30.466666666666665
13,1265000.0,44.3,2.0,10.0,22.0,2,1,2010.0,13.15
12,1115000.0,65.54,2.0,3.0,4.0,2,1,2007.0,62.43333333333333
5,895000.0,66.8,3.0,3.0,5.0,2,1,2002.0,32.06666666666667
5,1310000.0,84.6,4.0,3.0,3.0,2,1,1997.0,32.96666666666667
3,949999.0,58.5,3.0,4.0,10.0,2,1,1973.0,28.966666666666665
2,710000.0,55.0,3.0,10.0,10.0,1,1,1979.0,39.05
2,650000.0,51.0,3.0,9.0,10.0,2,1,1973.0,39.05
13,449000.0,22.19,1.0,6.0,10.0,2,1,1964.0,27.05
3,570000.0,42.42,2.0,10.0,10.0,0,1,1973.0,28.966666666666665
3,980000.0,66.25,2.0,0.0,5.0,2,1,1938.0,23.983333333333334
1,504043.0,40.0,3.0,2.0,2.0,1,0,2025.0,76.73333333333333
3,1135000.0,50.0,2.0,5.0,5.0,2,1,2019.0,29.016666666666666
5,998000.0,84.0,4.0,2.0,19.0,2,1,1983.0,31.75
15,515000.0,22.27,1.0,3.0,4.0,1,1,1912.0,12.05
5,720000.0,48.0,2.0,2.0,3.0,2,1,1952.0,32.96666666666667
0,620000.0,34.1,1.0,0.0,14.0,2,1,2008.0,41.733333333333334
9,783000.0,60.0,3.0,1.0,8.0,1,0,2026.0,26.083333333333332
12,689000.0,27.0,1.0,3.0,4.0,2,1,2024.0,62.43333333333333
12,699000.0,25.0,1.0,4.0,4.0,2,1,2024.0,62.43333333333333
3,970000.0,57.1,2.0,1.0,4.0,1,1,2024.0,29.016666666666666
3,759000.0,48.2,3.0,4.0,10.0,0,1,1968.0,29.016666666666666
5,992224.0,57.09,3.0,4.0,5.0,1,0,2026.0,32.96666666666667
14,388000.0,24.24,1.0,0.0,1.0,2,1,1938.0,35.9
9,574000.0,25.75,2.0,6.0,7.0,2,1,2025.0,26.083333333333332
3,1099000.0,45.0,2.0,0.0,8.0,2,1,2023.0,23.833333333333332
6,739900.0,51.0,3.0,2.0,12.0,2,1,1983.0,25.733333333333334
13,1340000.0,60.49,3.0,5.0,6.0,2,1,2015.0,30.466666666666665
11,799000.0,67.0,3.0,2.0,2.0,1,1,2025.0,41.81666666666667
1,720000.0,55.0,3.0,1.0,3.0,1,0,2025.0,56.9
9,600000.0,38.2,2.0,5.0,7.0,2,1,2003.0,26.083333333333332
12,1549000.0,75.0,3.0,3.0,4.0,2,1,2008.0,62.43333333333333
11,798000.0,67.0,3.0,2.0,2.0,2,1,2025.0,41.81666666666667
13,899000.0,58.0,3.0,1.0,10.0,0,1,1975.0,15.8
14,1350000.0,78.0,3.0,2.0,7.0,2,1,2012.0,35.9
13,869000.0,54.0,3.0,1.0,4.0,2,1,1964.0,30.466666666666665
13,1049000.0,57.0,3.0,10.0,16.0,2,1,1972.0,20.216666666666665
13,1470000.0,71.0,3.0,6.0,6.0,2,1,2008.0,30.466666666666665
13,1490000.0,83.0,4.0,4.0,6.0,2,1,2000.0,22.566666666666666
13,899000.0,54.01,3.0,4.0,5.0,2,1,1960.0,26.983333333333334
13,1205000.0,53.0,3.0,8.0,8.0,2,1,2017.0,30.466666666666665
16,639000.0,41.1,2.0,0.0,10.0,2,1,1976.0,28.4
1,570000.0,30.5,1.0,3.0,3.0,2,1,2012.0,76.73333333333333
5,765000.0,46.9,3.0,5.0,11.0,1,1,1979.0,32.96666666666667
10,990000.0,60.0,3.0,1.0,4.0,2,1,1980.0,48.666666666666664
1,950000.0,58.33,3.0,5.0,6.0,2,1,2019.0,76.73333333333333
2,660000.0,48.0,3.0,3.0,4.0,0,1,1970.0,39.05
13,1680000.0,60.57,2.0,6.0,7.0,2,1,2011.0,30.466666666666665
7,1050000.0,64.0,3.0,0.0,5.0,1,1,2018.0,32.25
16,500000.0,21.0,1.0,0.0,2.0,2,1,1953.0,28.4
2,765000.0,51.0,3.0,10.0,10.0,2,1,1970.0,39.05
12,799000.0,34.92,2.0,2.0,3.0,2,1,2018.0,62.43333333333333
5,999999.0,61.19,3.0,2.0,4.0,1,1,2025.0,32.96666666666667
5,700000.0,32.0,2.0,1.0,2.0,2,1,1961.0,32.96666666666667
15,1299999.0,41.0,2.0,6.0,8.0,2,1,2017.0,13.15
5,637500.0,37.5,2.0,8.0,10.0,1,1,1970.0,25.933333333333334
2,459000.0,24.41,1.0,1.0,4.0,2,1,2022.0,37.0
0,995000.0,66.4,2.0,3.0,3.0,2,1,2005.0,35.28333333333333
0,989000.0,73.5,3.0,1.0,3.0,2,1,1977.0,35.28333333333333
12,1790000.0,92.2,3.0,2.0,4.0,2,1,2014.0,49.483333333333334
16,1069000.0,51.0,2.0,3.0,4.0,2,1,1960.0,31.9
13,930000.0,49.0,3.0,2.0,7.0,2,1,1961.0,18.866666666666667
5,625000.0,33.0,1.0,4.0,4.0,2,1,1939.0,32.96666666666667
5,1299000.0,100.0,3.0,1.0,4.0,2,1,2000.0,32.96666666666667
1,580000.0,36.87,2.0,1.0,3.0,1,1,2024.0,76.73333333333333
16,1599000.0,78.0,3.0,1.0,10.0,2,1,1994.0,31.9
15,1150000.0,36.0,2.0,7.0,8.0,2,1,2017.0,13.15
5,1505000.0,75.7,3.0,2.0,6.0,2,1,2017.0,32.96666666666667
3,1350000.0,69.13,3.0,5.0,8.0,2,1,2017.0,29.0
5,1200000.0,75.69,3.0,2.0,6.0,2,1,1920.0,30.65
8,449000.0,32.5,1.0,0.0,10.0,2,1,1970.0,34.8
9,619000.0,40.5,2.0,1.0,8.0,1,0,2026.0,26.083333333333332
15,840000.0,27.0,2.0,4.0,10.0,2,1,1968.0,21.3
3,820000.0,48.49,3.0,1.0,4.0,2,1,1975.0,29.0
5,999999.0,61.19,3.0,2.0,4.0,1,1,2025.0,32.96666666666667
6,759000.0,39.98,2.0,2.0,4.0,1,0,2025.0,27.116666666666667
0,675000.0,41.2,2.0,10.0,10.0,2,1,1982.0,35.28333333333333
4,900000.0,62.2,3.0,10.0,12.0,0,1,1978.0,25.616666666666667
1,411991.0,26.58,1.0,1.0,2.0,1,0,2025.0,76.73333333333333
3,849000.0,43.94,2.0,0.0,2.0,2,1,2017.0,45.9
1,889000.0,56.5,3.0,1.0,4.0,2,1,2023.0,67.2
13,760000.0,55.06,3.0,10.0,10.0,0,1,1975.0,30.466666666666665
1,452730.0,34.69,2.0,1.0,2.0,1,0,2025.0,76.73333333333333
2,769000.0,56.8,3.0,0.0,15.0,2,1,1981.0,39.05
1,555000.0,41.0,2.0,0.0,4.0,2,1,2001.0,76.73333333333333
5,680000.0,39.75,2.0,1.0,5.0,2,1,2022.0,32.96666666666667
9,1779000.0,94.0,4.0,3.0,6.0,2,1,2025.0,26.083333333333332
10,1350000.0,70.0,3.0,0.0,1.0,2,1,2001.0,48.666666666666664
12,1350000.0,70.0,3.0,0.0,4.0,2,1,2016.0,62.43333333333333
3,599955.0,27.0,2.0,6.0,10.0,2,1,1974.0,29.0
1,411990.0,26.58,1.0,0.0,2.0,1,0,2024.0,76.73333333333333
1,637000.0,49.0,3.0,1.0,3.0,2,1,2017.0,76.73333333333333
7,979000.0,63.0,3.0,6.0,6.0,2,1,1967.0,32.25
12,1190000.0,56.0,3.0,1.0,4.0,2,1,2009.0,47.333333333333336
5,449000.0,29.28,1.0,7.0,7.0,0,1,1980.0,32.96666666666667
0,675000.0,41.2,2.0,10.0,10.0,2,1,1982.0,35.28333333333333
11,1050000.0,71.0,3.0,0.0,1.0,2,1,2012.0,41.81666666666667
3,685000.0,29.47,1.0,1.0,5.0,2,1,2025.0,25.05
0,1235000.0,58.1,3.0,4.0,5.0,2,0,2025.0,35.28333333333333
16,849000.0,41.5,2.0,1.0,11.0,2,1,1980.0,31.9
3,820000.0,39.0,2.0,9.0,10.0,2,1,1968.0,29.0
5,389000.0,23.0,1.0,0.0,10.0,2,1,1966.0,32.96666666666667
5,778000.0,57.0,3.0,5.0,10.0,0,1,1976.0,32.96666666666667
5,570000.0,33.0,2.0,7.0,12.0,0,1,1977.0,32.96666666666667
5,499000.0,30.0,1.0,2.0,11.0,2,1,1978.0,32.96666666666667
4,1140000.0,33.0,1.0,0.0,4.0,2,1,1926.0,25.616666666666667
5,490000.0,32.0,2.0,4.0,4.0,2,1,1960.0,32.96666666666667
8,690000.0,44.7,2.0,2.0,12.0,2,1,1977.0,34.8
6,530000.0,27.64,2.0,0.0,5.0,2,1,1939.0,24.133333333333333
3,749000.0,42.86,2.0,0.0,10.0,2,1,1980.0,29.0
5,680000.0,61.0,3.0,6.0,12.0,0,1,1978.0,32.96666666666667
3,1050000.0,38.9,2.0,8.0,10.0,2,1,2023.0,29.0
3,752000.0,28.94,1.0,8.0,10.0,2,1,2023.0,29.0
10,1050000.0,38.9,2.0,8.0,10.0,2,1,2023.0,48.666666666666664
10,752000.0,28.94,1.0,8.0,10.0,2,1,2023.0,48.666666666666664
0,991000.0,55.7,2.0,1.0,5.0,2,1,2006.0,35.28333333333333
1,847000.0,58.65,3.0,3.0,3.0,2,1,2020.0,76.73333333333333
15,858000.0,43.0,2.0,3.0,5.0,2,1,2005.0,13.783333333333333
3,780000.0,52.0,3.0,9.0,10.0,2,1,1975.0,29.0
5,639000.0,32.11,1.0,1.0,4.0,2,1,1958.0,25.95
13,935000.0,46.8,3.0,2.0,11.0,2,1,1967.0,22.616666666666667
10,969000.0,68.0,3.0,9.0,10.0,2,1,1978.0,48.666666666666664
9,450000.0,26.25,1.0,4.0,8.0,1,1,2025.0,29.95
9,1199000.0,86.09,4.0,7.0,7.0,1,0,2025.0,26.083333333333332
15,620000.0,30.3,1.0,5.0,8.0,0,1,1980.0,19.366666666666667
3,550000.0,29.0,1.0,3.0,6.0,2,1,1968.0,29.0
3,585000.0,34.7,1.0,2.0,4.0,0,1,1959.0,29.233333333333334
11,799000.0,79.87,4.0,1.0,2.0,1,0,2025.0,41.81666666666667
12,1240000.0,73.26,3.0,0.0,4.0,2,1,2007.0,73.38333333333334
6,1340000.0,101.1,5.0,2.0,4.0,2,1,1993.0,27.116666666666667
3,659000.0,46.16,2.0,2.0,4.0,2,1,1954.0,29.716666666666665
6,949000.0,86.6,3.0,4.0,5.0,0,1,1995.0,27.116666666666667
3,1740000.0,62.43,3.0,3.0,4.0,2,1,2010.0,29.016666666666666
13,920000.0,49.67,2.0,2.0,4.0,2,1,1953.0,24.55
1,847000.0,58.65,3.0,3.0,3.0,2,1,2020.0,76.73333333333333
10,599000.0,32.0,1.0,4.0,7.0,2,1,2015.0,48.68333333333333
13,1349000.0,61.8,3.0,5.0,10.0,2,1,2015.0,30.466666666666665
1,715000.0,56.5,3.0,2.0,3.0,2,1,2012.0,76.73333333333333
1,1175000.0,73.5,3.0,1.0,3.0,2,1,2024.0,76.73333333333333
14,799000.0,43.2,2.0,3.0,6.0,1,0,2025.0,29.466666666666665
8,889000.0,59.4,4.0,0.0,13.0,2,1,1976.0,34.8
11,1049000.0,66.66,4.0,1.0,2.0,2,1,2014.0,41.81666666666667
6,835000.0,70.21,3.0,0.0,4.0,2,1,1996.0,27.116666666666667
11,870000.0,58.5,3.0,3.0,3.0,2,1,2013.0,41.81666666666667
3,470000.0,25.5,1.0,4.0,4.0,2,1,1995.0,29.016666666666666
0,620000.0,32.06,1.0,3.0,3.0,2,1,2018.0,35.28333333333333
13,790000.0,70.6,3.0,6.0,9.0,0,1,1993.0,26.216666666666665
9,785000.0,45.09,2.0,4.0,7.0,2,1,2023.0,26.083333333333332
10,799000.0,64.0,3.0,0.0,10.0,0,1,1972.0,48.68333333333333
0,980000.0,67.5,3.0,4.0,5.0,1,0,2027.0,35.28333333333333
15,840000.0,41.17,1.0,1.0,4.0,2,1,1952.0,21.533333333333335
13,639000.0,33.0,2.0,0.0,6.0,2,1,1920.0,30.466666666666665
0,945000.0,57.0,3.0,1.0,4.0,1,1,2025.0,35.28333333333333
9,440000.0,26.17,1.0,4.0,8.0,1,0,2025.0,26.083333333333332
3,549000.0,38.0,2.0,3.0,10.0,2,1,1970.0,29.016666666666666
13,1150000.0,56.0,3.0,6.0,7.0,2,1,2018.0,30.466666666666665
4,620000.0,37.5,2.0,1.0,5.0,2,1,1951.0,19.4
8,430000.0,29.0,2.0,3.0,4.0,2,1,1973.0,34.8
14,1097000.0,68.5,3.0,1.0,4.0,2,1,2006.0,35.9
3,898000.0,57.4,3.0,1.0,4.0,0,1,1935.0,29.016666666666666
14,769500.0,43.22,3.0,2.0,3.0,1,0,2024.0,35.9
2,819000.0,62.22,3.0,2.0,2.0,1,1,2025.0,39.05
14,456000.0,25.62,1.0,1.0,4.0,1,0,2024.0,35.9
13,916500.0,47.0,3.0,3.0,10.0,2,1,1965.0,16.033333333333335
14,585000.0,35.6,2.0,3.0,5.0,1,1,2025.0,35.9
2,850000.0,45.1,2.0,2.0,4.0,2,1,2017.0,39.05
15,1268000.0,56.7,2.0,6.0,6.0,2,1,1966.0,18.466666666666665
1,525000.0,40.55,2.0,1.0,3.0,1,1,2024.0,76.73333333333333
13,750000.0,46.13,2.0,9.0,11.0,2,1,1980.0,30.466666666666665
11,660000.0,61.79,2.0,3.0,3.0,1,1,2004.0,41.81666666666667
12,840000.0,48.0,2.0,0.0,4.0,1,1,2009.0,73.3
1,664999.0,45.88,2.0,3.0,3.0,2,1,2020.0,58.85
13,1850000.0,46.0,2.0,9.0,9.0,2,1,2025.0,30.466666666666665
13,990000.0,51.67,3.0,3.0,5.0,2,1,1957.0,18.866666666666667
3,1350000.0,55.2,3.0,4.0,5.0,2,1,2015.0,29.0
12,1420000.0,73.0,3.0,4.0,4.0,1,0,2025.0,50.666666666666664
12,1771000.0,89.0,3.0,2.0,4.0,2,1,2008.0,49.483333333333334
0,945000.0,57.0,3.0,1.0,4.0,1,1,2025.0,35.28333333333333
1,1680000.0,86.91,4.0,5.0,6.0,2,1,2023.0,76.73333333333333
16,949900.0,48.0,2.0,0.0,10.0,2,1,1967.0,31.9
6,749000.0,61.7,2.0,3.0,3.0,2,1,1937.0,30.0
13,920000.0,46.86,3.0,7.0,14.0,2,1,2018.0,30.466666666666665
6,795000.0,54.0,2.0,6.0,10.0,2,1,1992.0,30.0
1,1400000.0,77.7,3.0,3.0,7.0,2,1,2025.0,76.73333333333333
2,755000.0,50.7,3.0,5.0,12.0,2,1,1975.0,39.05
1,474563.0,34.69,2.0,2.0,2.0,2,0,2025.0,76.73333333333333
6,605000.0,34.0,2.0,2.0,4.0,1,0,1935.0,30.0
6,1249000.0,80.7,3.0,2.0,4.0,2,1,1997.0,30.0
3,1150000.0,63.44,3.0,4.0,5.0,2,1,1949.0,23.466666666666665
6,921200.0,44.71,2.0,4.0,6.0,2,1,2023.0,30.0
14,799000.0,49.5,2.0,0.0,4.0,2,1,2000.0,35.9
13,927080.0,32.36,1.0,4.0,16.0,2,1,2022.0,13.15
13,695000.0,30.2,2.0,1.0,4.0,2,1,1950.0,30.466666666666665
15,599000.0,26.7,1.0,10.0,15.0,2,1,1968.0,15.033333333333333
4,713000.0,47.6,3.0,4.0,4.0,2,1,1970.0,25.783333333333335
12,1115500.0,66.0,2.0,3.0,4.0,2,1,2007.0,73.26666666666667
6,699000.0,61.0,3.0,7.0,12.0,0,1,1979.0,30.0
2,1230000.0,62.0,3.0,5.0,8.0,2,1,2017.0,39.05
8,499000.0,47.24,3.0,4.0,4.0,2,1,1980.0,34.8
12,1699000.0,100.1,3.0,0.0,2.0,0,1,2007.0,73.26666666666667
3,924000.0,54.68,3.0,2.0,4.0,2,1,1965.0,29.233333333333334
12,619000.0,42.5,2.0,1.0,4.0,2,1,1977.0,73.26666666666667
9,792686.0,50.17,3.0,1.0,6.0,1,0,2027.0,26.083333333333332
1,700080.0,58.34,3.0,3.0,3.0,1,0,2025.0,73.73333333333333
1,630240.0,48.48,3.0,1.0,5.0,1,0,2026.0,73.75
6,828000.0,46.0,3.0,3.0,10.0,2,1,1971.0,25.933333333333334
13,1399000.0,70.57,3.0,5.0,6.0,1,1,2021.0,30.466666666666665
14,872142.0,52.54,3.0,3.0,4.0,1,0,2026.0,42.233333333333334
11,1014208.5,75.67,4.0,0.0,5.0,1,0,2026.0,41.81666666666667
13,927080.0,32.36,1.0,4.0,16.0,2,1,2022.0,13.15
13,789000.0,44.0,2.0,0.0,3.0,2,1,1960.0,30.466666666666665
13,1635719.84,57.44,2.0,1.0,7.0,2,0,2020.0,20.216666666666665
3,900000.0,48.7,2.0,3.0,4.0,2,1,1962.0,29.233333333333334
1,850000.0,56.0,3.0,7.0,8.0,2,1,2008.0,73.75
5,594000.0,36.0,2.0,0.0,4.0,2,1,1966.0,34.35
11,950000.0,69.58,3.0,2.0,3.0,1,0,2025.0,41.81666666666667
15,1100000.0,36.24,1.0,3.0,10.0,2,1,2012.0,13.783333333333333
3,849000.0,55.6,5.0,4.0,4.0,2,1,1987.0,29.233333333333334
14,999000.0,53.0,3.0,0.0,4.0,2,1,2016.0,35.9
1,410000.0,25.5,1.0,5.0,5.0,1,1,2024.0,73.75
2,1318022.0,71.63,3.0,0.0,5.0,1,0,2027.0,39.05
13,985000.0,60.29,3.0,3.0,6.0,2,1,1955.0,30.466666666666665
7,1005525.0,49.05,2.0,5.0,5.0,1,0,2027.0,22.933333333333334
3,720000.0,28.5,1.0,2.0,3.0,2,1,1952.0,29.233333333333334
2,1089000.0,94.73,5.0,0.0,3.0,1,1,2014.0,39.05
10,1499000.0,88.0,3.0,0.0,3.0,2,1,2002.0,23.016666666666666
6,995000.0,61.0,3.0,2.0,10.0,2,1,1970.0,34.016666666666666
13,1635719.84,57.44,2.0,1.0,7.0,2,0,2020.0,20.216666666666665
11,559000.0,43.7,3.0,6.0,10.0,1,1,1980.0,41.81666666666667
11,929000.0,67.73,2.0,0.0,2.0,1,1,2024.0,41.81666666666667
8,699000.0,52.97,3.0,0.0,13.0,0,1,1976.0,34.8
10,1425000.0,74.27,3.0,4.0,5.0,2,1,2006.0,48.61666666666667
3,640000.0,33.52,2.0,3.0,7.0,0,1,1956.0,29.233333333333334
5,885000.0,57.08,3.0,1.0,5.0,1,0,2026.0,32.96666666666667
1,734064.0,54.93,3.0,3.0,3.0,1,0,2025.0,73.75
0,1000000.0,52.52,3.0,5.0,5.0,2,1,2016.0,35.28333333333333
7,610000.0,38.0,2.0,6.0,10.0,2,1,1975.0,32.25
9,699000.0,42.0,2.0,4.0,7.0,2,1,2018.0,31.016666666666666
1,590000.0,40.0,2.0,1.0,4.0,2,1,2004.0,73.76666666666667
0,999000.0,56.53,3.0,0.0,3.0,2,1,2016.0,35.28333333333333
3,1687934.0,86.23,4.0,3.0,9.0,1,0,2025.0,25.05
3,1469874.32,94.16,4.0,1.0,7.0,1,0,2026.0,29.233333333333334
14,1068760.0,76.34,4.0,0.0,5.0,1,0,2025.0,19.416666666666668
1,555000.0,42.4,2.0,4.0,4.0,2,1,1998.0,73.76666666666667
1,758271.0,56.81,3.0,0.0,3.0,1,0,2025.0,73.76666666666667
6,690000.0,50.4,3.0,6.0,6.0,2,1,1971.0,29.966666666666665
0,819000.0,44.4,2.0,2.0,4.0,2,1,2000.0,35.28333333333333
12,1719737.5,70.58,3.0,2.0,3.0,1,0,2026.0,73.3
3,718000.0,29.19,2.0,6.0,6.0,1,0,2026.0,29.233333333333334
7,730000.0,24.28,1.0,1.0,4.0,2,1,2019.0,32.25
6,999000.0,56.0,2.0,10.0,15.0,2,1,2011.0,29.966666666666665
2,530000.0,36.63,2.0,10.0,10.0,0,1,1973.0,39.05
15,579000.0,22.65,1.0,5.0,7.0,2,1,1960.0,18.466666666666665
9,775000.0,43.08,2.0,1.0,7.0,2,1,2023.0,26.083333333333332
8,1150000.0,62.2,3.0,1.0,3.0,2,1,2005.0,34.8
14,853000.0,59.02,3.0,1.0,7.0,2,1,2013.0,35.9
8,930000.0,49.5,2.0,2.0,3.0,2,1,2010.0,34.8
15,560000.0,27.42,2.0,10.0,15.0,0,1,1973.0,13.783333333333333
9,1286000.0,78.89,3.0,4.0,6.0,2,1,2012.0,26.083333333333332
9,758000.0,58.9,4.0,0.0,4.0,2,1,1976.0,26.083333333333332
7,669000.0,28.0,1.0,1.0,5.0,2,1,2020.0,22.933333333333334
9,820000.0,45.77,2.0,7.0,7.0,2,1,2018.0,31.016666666666666
3,850000.0,48.0,3.0,7.0,9.0,0,1,1967.0,29.233333333333334
3,817000.0,46.2,3.0,9.0,10.0,2,1,1984.0,29.233333333333334
4,449000.0,31.0,1.0,10.0,11.0,0,1,1970.0,25.7
13,740000.0,50.0,2.0,4.0,6.0,2,1,1959.0,26.216666666666665
9,989000.0,66.45,4.0,1.0,4.0,2,1,2023.0,26.083333333333332
6,912500.0,62.5,3.0,10.0,19.0,2,1,1982.0,34.78333333333333
6,615000.0,37.0,2.0,2.0,13.0,2,1,1983.0,29.966666666666665
6,639000.0,50.3,2.0,10.0,16.0,0,1,1986.0,32.0
1,780000.0,49.47,3.0,3.0,4.0,2,1,2016.0,74.25
10,690000.0,32.5,2.0,9.0,10.0,2,1,2013.0,45.983333333333334
9,630000.0,44.0,2.0,1.0,8.0,1,0,2026.0,26.083333333333332
7,1687000.0,81.49,4.0,3.0,7.0,2,1,2024.0,32.05
4,650000.0,40.18,1.0,3.0,4.0,2,1,1955.0,26.116666666666667
14,1003871.0,76.34,4.0,0.0,4.0,1,0,2025.0,36.9
13,996739.0,48.53,2.0,9.0,16.0,1,0,2027.0,30.466666666666665
13,1165000.0,35.0,1.0,1.0,16.0,2,1,2023.0,13.15
0,850000.0,48.8,2.0,0.0,7.0,2,1,2002.0,35.28333333333333
4,600000.0,36.2,1.0,4.0,8.0,2,1,2002.0,25.7
12,720000.0,31.05,1.0,2.0,3.0,2,1,2016.0,73.26666666666667
13,649000.0,27.9,2.0,4.0,10.0,2,1,1965.0,19.333333333333332
10,936000.0,63.0,3.0,0.0,10.0,2,1,1980.0,45.983333333333334
10,799000.0,49.0,2.0,4.0,4.0,2,1,1974.0,45.983333333333334
0,1334560.0,83.41,4.0,1.0,6.0,1,0,2026.0,47.1
14,875216.0,57.58,3.0,0.0,5.0,1,0,2025.0,19.416666666666668
5,534378.0,32.0,1.0,1.0,5.0,1,0,2025.0,32.96666666666667
5,609786.0,36.0,2.0,1.0,5.0,1,0,2025.0,32.96666666666667
5,1099946.0,75.0,4.0,2.0,5.0,1,0,2025.0,32.96666666666667
5,749738.0,44.0,2.0,1.0,5.0,1,0,2025.0,32.96666666666667
7,550000.0,31.0,1.0,6.0,6.0,2,1,1953.0,32.05
13,790000.0,48.35,2.0,1.0,4.0,0,1,1951.0,26.816666666666666
1,890000.0,69.0,3.0,2.0,3.0,2,1,2008.0,74.25
3,775000.0,36.57,2.0,4.0,16.0,2,1,2025.0,36.31666666666667
10,830000.0,40.05,2.0,3.0,9.0,1,1,2025.0,22.983333333333334
3,1115000.0,51.0,2.0,6.0,16.0,2,1,2025.0,29.0
3,1200000.0,64.0,3.0,3.0,6.0,2,1,2015.0,29.233333333333334
6,1258000.0,74.0,3.0,3.0,3.0,2,1,2015.0,34.35
3,555000.0,36.9,2.0,5.0,9.0,2,1,1965.0,29.233333333333334
10,950000.0,69.05,4.0,1.0,3.0,0,1,1984.0,45.983333333333334
1,539448.0,38.64,2.0,1.0,2.0,1,0,2026.0,74.25
0,850000.0,48.8,2.0,0.0,7.0,2,1,2002.0,35.28333333333333
4,896000.0,52.8,2.0,5.0,11.0,2,1,2000.0,25.7
7,1099999.99,56.66,3.0,1.0,7.0,2,1,2023.0,32.05
6,869000.0,54.0,2.0,1.0,10.0,2,1,2007.0,29.966666666666665
13,930000.0,57.26,3.0,5.0,15.0,0,1,1972.0,30.466666666666665
13,654000.0,38.32,2.0,5.0,10.0,1,0,2025.0,30.466666666666665
10,750000.0,35.9,1.0,2.0,4.0,2,1,2008.0,45.9
4,490000.0,22.0,1.0,0.0,3.0,2,1,1970.0,25.75
1,642215.0,46.09,2.0,0.0,3.0,1,0,2026.0,74.56666666666666
15,829000.0,49.29,2.0,9.0,10.0,0,1,1972.0,20.633333333333333
9,626500.0,43.0,2.0,1.0,8.0,1,0,2026.0,26.083333333333332
2,565000.0,37.0,2.0,3.0,4.0,0,1,1964.0,41.05
4,896000.0,52.8,2.0,5.0,11.0,2,1,2000.0,25.75
8,460000.0,37.6,2.0,4.0,4.0,0,1,1970.0,34.8
3,750000.0,63.3,4.0,2.0,10.0,0,1,1972.0,29.233333333333334
7,599000.0,46.5,3.0,3.0,4.0,0,1,1970.0,32.05
13,899900.0,53.3,3.0,3.0,11.0,2,1,1966.0,13.666666666666666
13,545000.0,23.23,1.0,9.0,25.0,2,1,2022.0,30.466666666666665
5,938000.0,62.0,3.0,1.0,3.0,2,1,2014.0,32.96666666666667
13,1440000.0,67.0,3.0,1.0,6.0,2,1,2019.0,30.466666666666665
10,970000.0,68.0,3.0,9.0,10.0,0,1,1978.0,45.9
15,600000.0,23.35,1.0,2.0,4.0,0,1,1960.0,18.616666666666667
13,625000.0,30.02,1.0,4.0,5.0,2,1,2008.0,30.466666666666665
12,1599000.0,87.04,3.0,3.0,4.0,2,1,2007.0,73.26666666666667
13,1900470.0,66.45,3.0,3.0,6.0,1,0,2024.0,18.85
1,613000.0,47.82,2.0,1.0,3.0,2,1,2020.0,67.2
10,749980.0,48.7,2.0,2.0,3.0,2,1,2003.0,45.9
2,899000.0,60.41,3.0,2.0,5.0,2,1,1980.0,41.05
1,849000.0,50.36,2.0,2.0,5.0,2,1,2017.0,74.81666666666666
2,560000.0,33.5,1.0,1.0,10.0,2,1,2000.0,41.05
2,801380.0,47.14,3.0,1.0,4.0,2,1,1978.0,41.05
9,635000.0,55.0,2.0,6.0,8.0,1,1,2001.0,26.083333333333332
6,670000.0,41.9,2.0,4.0,9.0,2,1,2005.0,28.45
14,790000.0,51.15,3.0,1.0,2.0,2,1,1935.0,36.85
10,799000.0,42.78,2.0,2.0,4.0,2,1,2021.0,49.8
2,659000.0,47.0,3.0,2.0,4.0,2,1,1972.0,41.05
3,579000.0,37.18,2.0,1.0,10.0,2,1,1970.0,29.233333333333334
13,1030000.0,34.4,2.0,4.0,8.0,2,1,2024.0,30.466666666666665
15,1039000.0,46.0,3.0,5.0,6.0,2,1,1964.0,13.783333333333333
1,570000.0,40.9,2.0,2.0,2.0,2,1,2010.0,74.81666666666666
4,1300000.0,78.5,3.0,2.0,5.0,2,1,2000.0,25.75
15,1450000.0,85.55,3.0,3.0,5.0,0,1,1938.0,10.833333333333334
3,1599000.0,69.05,3.0,2.0,6.0,2,1,2020.0,29.233333333333334
14,459000.0,23.39,1.0,2.0,4.0,2,1,2018.0,19.416666666666668
6,840000.0,69.6,3.0,7.0,10.0,2,1,1978.0,34.016666666666666
11,1058000.0,62.26,3.0,2.0,7.0,2,1,2020.0,41.81666666666667
2,759000.0,51.0,2.0,10.0,11.0,2,1,1960.0,34.13333333333333
10,1270000.0,56.55,2.0,4.0,4.0,2,1,2022.0,45.93333333333333
10,749000.0,36.92,1.0,1.0,4.0,2,1,2022.0,45.93333333333333
16,1219000.0,59.5,3.0,6.0,8.0,2,1,2015.0,27.316666666666666
3,739000.0,36.64,2.0,3.0,3.0,2,1,1955.0,29.233333333333334
14,699000.0,34.22,2.0,3.0,4.0,2,1,2017.0,36.85
10,911000.0,68.8,3.0,5.0,10.0,2,1,1978.0,45.93333333333333
2,659000.0,47.0,3.0,2.0,4.0,2,1,1972.0,41.05
3,609000.0,47.4,3.0,1.0,15.0,0,1,1974.0,29.0
